product_id,product_name,category,brand,price,avg_rating,rating_count,availability,bestseller_rank,description
B08G5FZK73,"HonestBaby Multipack Short Sleeve T-Shirt Tee 100% Organic Cotton Infant Baby, Toddler, Little Kids Boys, Girls, Unisex","Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Tops › Tees",HonestBaby Store,24.9958,4.6 out of 5 stars,"5,409 ratings",In Stock,,"100% ORGANIC COTTON, certified by GOTS, the leading world-wide standard for products made in sustainable manufacturing facilities, without the use of synthetic pesticides, non-toxic, PVC free and without heavy metal phthalate dyesMulti pack: includes 10-pack of stylish colors short sleeve T-ShirtsFASHION & FUNCTION: Adorable prints and stylish details. Super-cute and super-comfy.GREAT GIFT: these tees are a wardrobe essential. easy to grab, wear and wash, this 10-pack makes for a perfect shower gift for a new mom, new dad, or growing familyFABRIC: Super soft combed and ring-spun for durability, softness and no-pill washing"
B07CL5HT3S,Simple Joys by Carter's Baby Hooded Sweater Jacket with Sherpa Lining,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Jackets & Coats › Jackets",Simple Joys by Carter's Store,18.0,4.8 out of 5 stars,"31,972 ratings",In Stock,,"Cozy & Warm: Quilted cotton-blend shell with plush sherpa lining ensures your little one stays warm during chilly days.Adorable Design: Features an attached hood with charming bear ears, adding a playful touch to your baby's winter wardrobe.Easy Layering: Full zip closure makes it simple to layer over outfits, while long sleeves with ribbed cuffs keep the cold out.Practical & Stylish: Includes front pockets for added convenience and style.High-Quality: Made from a soft cotton-polyester blend for lasting comfort and durability.Unisex: Suitable for both baby boys and girls, making it a versatile addition to any winter collection."
B0C7HKDQH3,Carhartt Unisex Baby Long-Sleeve Pocket Bodysuit,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Bodysuits",Carhartt Store,14.84,4.9 out of 5 stars,753 ratings,In Stock,,Rib-knit crewneck and cuffs hold their shape throughout the dayShoulder and crotch snaps for easy on and offLeft-chest pocket with sewn-on Carhartt labelTagless neck label for a smooth feel
B0CP3NQCN3,Kaipiclos Newborn Infant Girl Clothes Rib Knit Romper Daisy Print Pants Headband Baby Clothes for Girls 0 3 6 12 18 24 Months,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Pant Sets",Kaipiclos Store,17.62,4.5 out of 5 stars,392 ratings,In Stock,,"Material: The baby girl fall outfits, girls fashion clothes sets is made of cotton blend, skin-friendly, soft, and comfortable to wear.Cute Baby Girl Clothes Features: Fresh style toddler bell bottoms outfits sets, including solid color, ribbed knit cold shoulder solid romper, with cute print flared baby bell bottoms pants, cute and fashion baby girl fall outfits.Occasion: Popular cute newborn fall outfits baby girl clothes suits, great for fall winter dailywear, going out and coming home outfit, parties, playsuit, family gathering, photoshoot, birthday,christmas gifts, valentines day gifts and other festivals etc.Size: 0-3 Months, 3-6 months, 6-12 months, 12-18 months, 18-24 months. Please check the size chart in the specification for the fall baby girl clothes before ordering.Package for winter baby girl clothes: 1pc romper tops+1pc flare bell bottoms pants+1pc headbands"
B07ZPQ8VDN,"Simple Joys by Carter's Baby Boys' 2-Way Zip Thermal Footed Sleep and Play, Pack of 2","Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing",Simple Joys by Carter's Store,15.588,4.8 out of 5 stars,"17,883 ratings",In Stock,,100% CottonImportedZipper closureMachine Wash
B01M2CO9DQ,"Simple Joys by Carter's Baby Girls' Long-Sleeve Bodysuit, Pack of 5","Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",Simple Joys by Carter's Store,15.2215,4.8 out of 5 stars,"42,115 ratings",In Stock,,"5-Pack Value: Exceptional value with six bodysuits in one pack.Comfortable Long- Sleeves: Perfect for layering or wearing alone in warmer weather.Soft and comfortable: Made from soft fabric - perfect for any season! Expandable Shoulders: Shoulders overlap for easy over-the-head dressing and undressing.Tagless Design: Enjoy comfort with no tags.Strong Snaps: Durable snaps without nickel keep up with wear and ensure easy diaper changes.Certified Safe: OEKO-TEX Standard 100 certified, ensuring the fabric is safe for your baby's delicate skin."
B088NSCVG2,Onesies Brand Baby Boys' 4-Pack Sleep 'N Play Footies,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Footies",Brand: Onesies Brand,23.99,4.7 out of 5 stars,"18,534 ratings",In Stock,,Includes four Sleep 'n PlaysFront zippers for easy changesSafety tab atop zipper to prevent irritationFabric type: 100% Cotton
B09JFQ74YX,SUNNY PIGGY Newborn Infant Baby Girl Clothes Ruffle Romper Toddler Girl Floral Cotton Pant Sets Girls Clothing Outfit,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Pant Sets",SUNNY PIGGY Store,14.98,4.8 out of 5 stars,"2,327 ratings",In Stock,,"Materials: High Quality Cotton Blend Fabric. Super soft and comfortable for your little girl.Design: Pretty ruffle sleeve romper top and floral pattern pant sets make your baby girl more adorable in all day. Cute letter printed is full of love.Size: Baby girl clothes 0-3 months, 3-6 months baby girl clothes, 6-12 month newborn girl outfits, 12-18 months toddler girl Clothes.Occasion: Fit for birthday gifts, weddings, baby shower, parties, photograph, school, park, holiday outfits, family days, play wear, indoor wear, fall,winter,spring, summer or any other occasion.Package: 1* Romper Top, 1* Floral Pants, 2* Cute Headband."
B07GG593DL,Gerber Baby Boy and Girls 4-Pack Sleeper Gown,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Sleepwear & Robes › Nightgowns",Brand: Gerber,20.99,4.8 out of 5 stars,"33,092 ratings",In Stock,,"Includes four Gerber lap shoulder gownsSoft cotton ribExpandable lap shoulder necklineMachine wash, tumble dryBaby clothingGreat Gift Idea"
B08L93432B,Newborn Baby Boy Girl Clothes Ribbed Knitted Cotton Long Sleeve Romper Long Pants Solid Color Fall Winter Outfits,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Pant Sets",MA&BABY Store,14.9912,4.6 out of 5 stars,"4,972 ratings",In Stock,,"♥ [Material]: Made of soft cotton, knitted ribbed, stretchy and skin-friendly fabric, super breathable and warm, lightweight and comfortable for baby girl and baby boy.♥ [Cute Style]: Pull On closure. Two-Piece unisex baby pjs set. Solid color v-neck and button design, ribbed long sleeve romper top matching drawstring long pants. Simple yet stylish. Perfect for spring/fall/winter.♥ [Size]: This unisex baby girl boy fall clothes suitable for toddler newborn infant baby of 0-24 months. Please check the size chart carefully before buying♥ [Occasions]: Casual tracksuit for your little princess or prince, suitable for daily wear, baby shower, birthday, beach, photography props, play wear, family day, coming home outfit, great fall winter outfit.♥ [Package includes]: 1 x long sleeve romper top +1 x long pants. Best gift for your baby, who will enjoy the super comfort wearing it."
B0B6DCY8GT,Gerber Baby Girls' 4-Pack Footed Pajamas,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Footies & Rompers › Footies",Brand: Gerber,23.0023,4.5 out of 5 stars,"4,285 ratings",In Stock,,"Includes four pairs of footed snug fit cotton pajamasFeatures snug fit for safety against fires, long sleeves & crew neck with zipper tab to prevent poking.Front zipper allows for quick & easy changes. PJ's may be layered under with our Onesies bodysuitsDesigned with soft, gentle fabric & snug design to ensure a comfortable, safe night of sleepOne purple with allover pink geometric pattern, one with allover purple woodland print"
B083XHS9XY,Simple Joys by Carter's unisex-baby 5-pack Side Snap Short-sleeve Bodysuit,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",Simple Joys by Carter's Store,19.57,4.8 out of 5 stars,"4,553 ratings",In Stock,,"Value Pack: Includes five bodysuits, offering great value for everyday wear and easy outfit rotation.Unisex Design: Perfect for both boys and girls, making it a versatile and practical addition to any baby wardrobe.Side Snap Closure: Convenient side snaps for easy dressing and diaper changes, minimizing the need to pull over baby’s head.Soft, Comfortable Fabric: Made from soft, breathable cotton to keep your baby comfortable throughout the day.Durable Construction: Designed for frequent washing without losing shape or softness, offering long-lasting use.Easy to Layer: Ideal as a base layer, or to wear alone during warmer months, providing multiple styling options."
B07ZPQHFLC,Simple Joys by Carter's Baby Boys' 2-Pack Fleece Footed Sleep and Play,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Sleepwear & Robes › Blanket Sleepers",Simple Joys by Carter's Store,17.249,4.8 out of 5 stars,"21,214 ratings",In Stock,,"Great Value in a Convenient 2-Pack: Get double the style and comfort in this affordable set, perfect for building your little one's wardrobe with essential everyday pieces.Fun Prints and Colors: Bright and cheerful designs with playful patterns make these outfits a joy for both parents and little ones, adding a touch of charm to any day or night.Easy two-way zipper: Zips from neck to toe ensure hassle-free dressing and diaper changes, making these perfect for busy parents and wriggly little ones.Versatile Design: Comfy fleece is ideal for sleep or play, these one-pieces keep your little boy comfortable and cute around the clock.Snug, Secure Fit: Designed with a tailored fit that stays comfortably in place as your baby moves, crawls, and explores.Easy Care: Designed for busy parents, this set is machine washable, allowing for hassle-free cleaning and maintenance."
B08Z755PCH,Mioglrie Newborn Infant Baby Girl Clothes Romper Shorts Set Floral Summer Outfits Cute Baby Clothes Girl,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Clothing Sets › Short Sets",Mioglrie Store,14.98,4.8 out of 5 stars,"4,038 ratings",In Stock,,"Great Quality: Cotton ribbed baby girl romper shorts set bring comfortable feelings. Soft, safe and harmless to baby's skin. Pretty baby girl clothes for giftsNovel Design: Lovely “I got It From My mama ” express great love from family. Super soft and stretchy materials for comfortable dressing and sporting. Pure romper, ruffle princess shorts and matching headband create more appealing impression. Convenient Snap closure for easy diaper changes.Various Occasions: Great baby girls’ clothing for birthday gifts, party and family days. Nice for photography props, dress up and holiday. Comfy for home-wearing and outdoor-playing.Recommended Age: Suitable for newborn baby 0-3 months girl clothes, 3-6 months baby girl clothes, 6 - 12 month baby girl clothes and 12 to 18 month girl clothes and baby girl clothes 18-24 months.Cute Newborn Baby Girl Outfits for Summer Gifts"
B0B6Z9MVTF,Onesies Brand baby-girls 3-pack Romper,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Footies & Rompers › Rompers",Brand: Onesies Brand,19.99,4.8 out of 5 stars,718 ratings,In Stock,,"Includes three baby rompersFeatures inner thigh snaps & back placket for easier changesMade with soft, breathable cotton fabric. Perfect to wear in warm weather!Pair with a cute cardigan on breezy days and our adorable baby shoes!Purple, white & mint green with screen print floral art"
B07QPQLW34,Gerber baby-boys 5-pack Short Sleeve Variety Onesies Bodysuits,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Bodysuits",Brand: Gerber,15.99,4.8 out of 5 stars,"18,934 ratings",In Stock,,"Includes 5 onesies, Weave Type: KnitCotton rib, cotton/rayon ribVariety of colors/patternsArt is screen-print and puff print"
B07QPQLWYB,Gerber Baby Girls' 5-Pack Short Sleeve Variety Onesies Bodysuits,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",Brand: Gerber,15.99,4.8 out of 5 stars,"45,427 ratings",In Stock,,Includes 5 onesiesCotton ribVariety of colors/patternsArt is screen-print and foilSpecial Size Type: Standard
B092YTHSSV,Gerber Baby 5-Pack Solid Onesie Bodysuits,"Clothing, Shoes & Jewelry › Baby › Baby Girls › Clothing › Bodysuits",Brand: Gerber,14.99,4.8 out of 5 stars,"55,915 ratings",In Stock,,"Includes five solid, short sleeve Onesies Brand bodysuitsEasier changes with expandable necklines & high-positioned bottom snaps. Sizes PM - 0-3M feature two snaps, all larger sizes feature three.Perfect for layering Pair our baby girl & baby boy bodysuits with our coordinating baby pants, baby caps, & baby socksOur solid bodysuits are perfect for personalized baby gifts, baby shower gifts, or DIY projectsSolid black"
B07Y2KBF2W,Simple Joys by Carter's Baby 3-Pack Snap-up Rompers,"Clothing, Shoes & Jewelry › Baby › Baby Boys › Clothing › Footies & Rompers › Rompers",Simple Joys by Carter's Store,21.5,4.8 out of 5 stars,"20,505 ratings",In Stock,,"Pack of 3: Three unisex neutral rompers, offering great variety and convenience, perfect for everyday wear or as a gift.Fun Unisex Prints & Patterns: Adorable and playful designs, including vibrant colors, cute animal characters and more to brighten up your little one's wardrobe.Snap-Up Closure: Full-length snaps from the neck to the legs make dressing and diaper changes quick and easy, allowing for hassle-free outfit swaps without pulling over the head.Short-Style Rompers: Short-sleeve and short-leg design is ideal for warm weather, keeping your baby cool and offering freedom of movement.OEKO-TEX Certified: Made from materials that meet the OEKO-TEX Standard 100, ensuring they are free from harmful chemicals and safe for delicate skin."
